,Date,User,Nickname,Tweet,URL
1462,2019-05-18 10:43:00+00:00,marriage_angle,그림,"남자가 화장안하고 오면 놀랏겟냐고,,,",https://twitter.com/marriage_angle/status/1129698898123976704
1463,2019-03-19 13:16:05+00:00,Hyom_yong,🍒 효묭 🍒,네이버에서 계속 쿠키뿌려서 계속 생기는데 뭐보지 어글리후드 화장지워주는남자 바른연애길잡이 알고있지만 이거 넷 다 이미 다봣음 아 둥차봐야지,https://twitter.com/Hyom_yong/status/1107994148932481024
1464,2019-06-03 17:12:12+00:00,hbang_0524,닝렝,머리빗고 화장까지 하면서 거울보고는이왕 예쁠거 여자로 태어나면 좀 좋을까 하고 어떻게 하면 남자인 자신을 수가 거부감 느끼지  않을까 고민함ㅋㅋㅋ 무엇보다 웃기면서도 참 귀여운게 수 앞에서만 목소리가 바뀌는데 전하~ 하고 간드러지는 목소리로 최대한 나긋하기 부른다는 점 ㅋㅋ,https://twitter.com/hbang_0524/status/1135595048504967168
1465,2019-09-14 00:13:40+00:00,covo_n,시부엉🫠,아근데 사실 이건 남자관객이 남성의 성적어필이나 노출을 보고 그랬다기보단 남자가 왜 하이힐을 신고 화장을 하고 머리가 “여자처럼” 저러지?의 혐오처럼 보여서 간단히 미러링땜에 저런다고 보기엔 어려울듯 혐오는 너무 어려워~~,https://twitter.com/covo_n/status/1172664674417950721
1466,2019-09-13 07:53:50+00:00,ribyul_cos,리별🌸,@Ma_Ryong_ 화장 지워주는 남자!,https://twitter.com/ribyul_cos/status/1172418093965963266
1467,2019-07-31 10:41:02+00:00,Lovluebird,쿠키덤 길드 루루동 | 러블루,"남자 리얼돌 저거 사진 보는데 여자 리얼돌에는 털이 1도 없고 코르셋이란 코르셋은 다 착용하고 화장시켜서 말 그대로 이쁜 인형으로 되어있는데 남자 리얼돌은 털이 징그러울 정도로 있고 코르셋도 없고 화장도 없고 그냥 길가에 있는 마네킹이랑 다를 바 없어보여. 아니, 차라리 길가에 있는",https://twitter.com/Lovluebird/status/1156515103031754753
1468,2019-10-25 19:12:35+00:00,Internet_krbot,인터넷 용어봇 (이하 인용봇),고 3 : 풀네임은 고등학교 3학년생. 고 3은 신비한 생물이라 카더라! 여고생은 수능이 끝나자마자 성형급의 화장을 하고 남자는 수능이 끝나면 서서히 머리를 기르며 왁스로 하늘을 찌를듯이 높이 세운다 카더라! 역시 남자는 머리빨 여자는 화장빨! #수능,https://twitter.com/Internet_krbot/status/1187809194407161856
1469,2019-09-30 05:20:22+00:00,SBS8news,SBS 뉴스,'화장하는 남자' 10년 전엔 악플만…지금은 성공한 기업인 #SBS #SBSNEWS #생활_문화뉴스  https://t.co/AXpygu1hhS,https://twitter.com/SBS8news/status/1178540065871585280
1470,2019-07-03 07:24:04+00:00,tvmilu7_,강 다크,"오늘 조금 화장하고갓ㅅ는데..
남자 선배들 지나가면서 쟤인가 1학년들인가 뭐라하고 화장너무 진하다고 뭐라하던데  쫌 짜증나더라구요 뒤에서 키득거리면서 그소리하니 ((( 인생은 이미 포기햇기에 진하던말던 크악퉤
(쉐도우+아라+틴트+눈썹) https://t.co/0ffJW2N6ih",https://twitter.com/tvmilu7_/status/1146318674728378368
1471,2019-03-10 06:51:30+00:00,neuneuneul,김갑분,1황자 2황자가 젤 낫다 남자가 화장을 해야지,https://twitter.com/neuneuneul/status/1104635874673741824
1472,2019-06-21 06:27:48+00:00,goguma_panmae,도쿄잉퀸,내 팀 스탭 중에 프로듀서 여자애 한명이 있는데 막 엄청나게 미인인것도 아니고 (예쁘긴 예쁨) 화장도 하나도 안하고 옷도 무지루시 같은 스타일이고 엄청 수수한데 너무 예뻐죽겠다..... 우리 팀에 있는 많은 잘생긴 남자애들은 진짜 1도 관심 없는데 이 여자애만 보면 너무 좋음 뭐지,https://twitter.com/goguma_panmae/status/1141955862828683264
1473,2019-08-10 10:26:35+00:00,Hogi_0416,호기🐞,화장지워주는남자/예슬 https://t.co/tzfdSVFuTX,https://twitter.com/Hogi_0416/status/1160135346635464706
1474,2019-03-22 04:41:50+00:00,yozadra,여자들아,왜또 남자만나고 화장하고 하고싶은대로 하라고하세요 그게 탈코인가 그냥 내인생 아니니 내버려두라는 건가,https://twitter.com/yozadra/status/1108951897677787136
1475,2019-11-02 04:30:00+00:00,CuteMyMe,나름긔염,"☑ 흔남에서 훈남으로!!~ 남자 그루밍 시대, 이제 자기관리를 통해, 더이상 아싸가 아닌 인싸가 되어보도록 하자! 신생유튜버 민쑤 영상 꼭 참고! ฅ’ω’ฅ 
https://t.co/94L6eJMrML",https://twitter.com/CuteMyMe/status/1190486189041692673
1476,2019-11-07 00:58:29+00:00,Dusksorrow,Dusksorrow,"너무 좋아하는데 내용으로 고통받는 웹툰 top 2: 화장 지워주는 남자, 오라존미",https://twitter.com/Dusksorrow/status/1192244900584030208
1477,2019-06-03 15:00:08+00:00,9oowol_20,구월🔡,"그레이 아나코미에서도 트젠나와서 하차함.... 좆같아서 못보겠어... 머리자르면 남자냐구요,,,,머리기르고 화장하면 여자냐고,,,,",https://twitter.com/9oowol_20/status/1135561813746077698
1478,2019-02-08 20:06:11+00:00,UvU_s2s2,구독계,ㅋ ㅋ ㅋ ㅋ아 이래서 쿠키 지르면 끝이 없구나 님들 화장 지워주는 남자 보자 사실 둥차볼라고 쿠키샀는데 24시간도 안되서 무료 풀리니까...그래서 화장남봤는데..다음화 또 보고싶엌 ㅋ ㅋ ㅋ  ㅋ,https://twitter.com/UvU_s2s2/status/1093964227646091264
1479,2019-11-29 00:18:06+00:00,LTT127,부자,"사실 엘사의 드레스와 화장을 따라하는 걸 문제시 하는 건 '여성성'을 열등한 것으로 보고 무시하는 경향에서 비롯된다 그건 신체 sex에 따른 성차별이 아니라 사회적 젠더의 차별이다
비슷한 예로, 남자가 여장을 했을 때 사람들은 웃음거리로 여기지만 여자가 남장을 했을 때는 웃지 않는다",https://twitter.com/LTT127/status/1200207271482937344
1480,2019-12-16 21:08:14+00:00,Cheonarisol,천 아리솔,"[남자도 화장만 잘하면 예쁘다는데 뭐야 이 갸루상은...치워요, 대박....]",https://twitter.com/Cheonarisol/status/1206682470680150065
1481,2019-10-03 16:52:35+00:00,supersalt_FF14,띵🐹,"이번주 화장 지워주는남자 개빡치네.. (유료분) 
우리 예슬이가 왜 안하던 화장에 붙임머리를 해야하는건데 남친 ㅅㅂ 남친이라고 하기도 싫음 씹새 열등감 덩어리",https://twitter.com/supersalt_FF14/status/1179801429160017920
1482,2019-11-07 23:12:18+00:00,doogen_say,두근두근 대사봇,"“아니 산올라가는데 화장을 왜 하냐고-뭐 잘보일 남자라도 있냐?”
‘뭔소리야~야 남자라고는 딸랑 넷인데 한명은 유부남이고 둘은 여자친구 있고 그리고 한명은 넌데 뭐?’
“어..”
[♬]
-131117",https://twitter.com/doogen_say/status/1192580563271475200
1483,2019-02-11 16:42:07+00:00,ppk40042,스냥,근데 화장 너무 모순적인게 트친분들껜 수줍은 미소를 지으며 까르륵 할 수 있지만 대다수의 남자인간에겐 겁나 보여주기 싫다,https://twitter.com/ppk40042/status/1095000035454898176
1484,2019-09-26 17:27:31+00:00,IM__MMM,{콕♡)메인트!,아! 아! 1ㅏ아!!!(화장지워주는 남자 봐스ㅔㅇ요!!!!!!!!!!,https://twitter.com/IM__MMM/status/1177273508759425025
1485,2019-07-03 22:50:50+00:00,hanatoyul,꾸시꾸시,배란기 여성은 남자한테 잘보여서 애 낳기위해 매력적인거다! 남자는 이런 여성을 여러명 가질 권리가 있다!&gt; 하면서 일부다처제나 남자는 원래 바람피는 생물이다 시전함. 화장 까려고 이딴 논리점프의 말도안되는 이론 믿지 마세요. 솔직히 고딩때 여고 다녀도 누가 배란기인지 전혀 모르잖아.,https://twitter.com/hanatoyul/status/1146551904891129856
1486,2019-04-14 13:58:14+00:00,mandrake_KMRD,"사이버광대""라곤""(하와연하댕공팡인) 님 외 254명",@SHT__SHU 네이버웹툰중애서는 화장지워주는남자나 삼국지톡이나 푸들과동거중 머그럿습니다,https://twitter.com/mandrake_KMRD/status/1117426840392458240
1487,2019-08-30 01:16:26+00:00,kingpinur,푸른비,(컨셉 드로잉_ 가면 안은 남자 &amp; 눈 화장)/ 컨셉아트(concept art)_드로잉 아트(Drawing Art) &amp; 아트 모델(Art Model)_ Blue Rain)_ 지난 서양화가 '김지애' 작가님과의 '홍대이룸 미술학원'에서의 인체 드로잉 수업에서.. https://t.co/vnQYjd2kYY,https://twitter.com/kingpinur/status/1167244654116360192
1488,2019-11-01 00:48:32+00:00,jujin_9912,히유,화장지워주는 남자의 작가님 진짜 천재가 아닐까. 어떻게 이렇게 미소지니를 잘 표현할 수 있지... 한국의 여성혐오를 너무 하이펄리즘으로 나타내서 혈압올라 죽어버릴거같음,https://twitter.com/jujin_9912/status/1190068070108151808
1489,2019-08-02 09:06:35+00:00,1216_Hareum_OC,하름,저 화장지워주는 남자 유료분 다 봤거든요?????최신화진싸 소름돋음...대박.. https://t.co/BPgFrdlRE2,https://twitter.com/1216_Hareum_OC/status/1157216112016158720
1490,2019-09-18 08:12:40+00:00,hahaha896899381,메로나,대장 쟤 그거잖아 화장지워주는 남자 초반에 주희원한테 음료수 주면서 이상한 약 맥이려고 한 애 상황 똑같누,https://twitter.com/hahaha896899381/status/1174234772606001152
1491,2019-04-29 06:27:01+00:00,horolling,구앵,얼굴형이 이러면 이런 헤어스타일 다리가 이러면 허리가 저러면 이런바지 저런치마 입는 마당에 탈코하면 남자처럼 보일 사람이 남자처럼 하고 있겠나 코르셋을 더 조이면 조였지 화제된 bl도식으로 그려진 여캐들도 그 체형 그대로에 긴머리에 화장시키고 드레스 입히면 '여자처럼' 보일걸,https://twitter.com/horolling/status/1122749109318717440
1492,2019-08-01 15:59:47+00:00,rrr091338,바꿀닉넴 후보좀,"오늘 화장지워주는 남자 무료분 최신화 보고 숨이 턱 하고 막힘
씨발 이게 현실이야...",https://twitter.com/rrr091338/status/1156957706302836736
1493,2019-01-29 15:42:22+00:00,data_backkk,자료만 남은 계정,@merry_peach_ ㅋㅋㅋㅋㅋㅋㅋ통ㄴ ㅏ ㅁ ㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 남자들 미리미리 자기관리좀해라~~,https://twitter.com/data_backkk/status/1090273958358769666
1494,2019-08-09 03:47:09+00:00,0531miheePeace,平和🕊爱☀️相信❤大海🌊音乐🎼下雨🌧(진실따뜻행복사랑하게)天🌈月亮🌕树🌳宇宙🌌自由,@bornfreeonekiss 얼굴에 분칠좀ㅋㅋㅋ변신시켜주세요ㅋㅋ화장잘해두진짜달라보이잖아요~~!햇님달은어설퍼서;;;보통남자랑 진짜달라~^^❤꽈베기 실타고 족발 콜라겐에 떨어져 젤리제리피부 건강하게 맛있게 밥든든히 먹으면서 건강한예쁜사랑하자❤더워요~~밥잘먹고 꼬기의힘솟아랏~~!!^^진짜잘챙겨드 https://t.co/AstbamIQak,https://twitter.com/0531miheePeace/status/1159672436058492928
1495,2019-01-05 08:09:41+00:00,CollisThea,안다,@ciel0052 님 외모 가꿔요? 화장 해요? 남자한테 처먹기만하지 말고 살이나 빼라는 말 해요? 화장하고 외모 가꾸란 말 해요? 탈코 얘기를 꺼내고 싶으면 탈코 의미를 좀 알고 오세요 아저씨;; 개웃기네 머리카락 긴 여자가 탈코라고 투블럭하면 외모 안 가꾸는 거??? 생각 좀 하고 말해요 아저씨ㅡㅡ,https://twitter.com/CollisThea/status/1081462726860300289
1496,2019-08-01 14:25:01+00:00,dkrkal0809,증사찍기,오늘자 화장지워주는남자 브금 왜 안나오지,https://twitter.com/dkrkal0809/status/1156933859646136320
1497,2019-07-19 00:42:13+00:00,kimmseung,(화이자4/5각) 거의 무해한 가위,@hiemislee 화장지워주는 남자 보다가 현생이 바빠서 한동안 못 봤는데 마저 봐야겠네요. ㅇ0ㅇ,https://twitter.com/kimmseung/status/1152015753266077696
1498,2019-06-27 19:00:34+00:00,xlaht,계이한 티못,화장지워주는남자 작가님 큰그림 드디어 진짜로.. 노골적으로 나오는데 넘 소름돋고 화나면서도 이런거 그려주셔서 너무 좋음..ㅠㅠ,https://twitter.com/xlaht/status/1144319629096976384
1499,2019-03-01 09:59:31+00:00,zawaga7,진짜 마니아,역시... 남자는화장을해야지 남자는 방송의 꽃이라구요~~ㅡㅡ,https://twitter.com/zawaga7/status/1101421701869449217
1500,2019-06-02 06:37:27+00:00,hariko_daily,이비업,"화장 지워주는 남자 읽엇다
탈코하려고 앞으로 화장 하지 말아야겠다는 다짐이 좀 강박적으로 느껴졌었는데...지금은 그냥 언제든 내가 원할때만 화장하면 되겠지..라고 생각이 바뀜",https://twitter.com/hariko_daily/status/1135072918856093696
1501,2019-06-02 02:55:01+00:00,sgyun96kr,빵고양이나무,그 모시ㅣ냐 개인마다의 해방감과 자기자신을 완전히 표출하는 것은 다르지않을까요? 지정성별 여자인 사람들은 사회적으로 화장이나 치마에 대한 압박을 많이 받으니까 탈코를 하는 거시고 지정성별 남자인 사람들은 본인 의지가 어쨋던 간에 화장이나 옷 같은거 화려하게 입으면 이상하게,https://twitter.com/sgyun96kr/status/1135016943017050112
1502,2019-02-24 03:25:17+00:00,_namjun_0912,SLOW_아 ! 렘 !,@GOLD_97_JK 나는 남 너는 녀하구 8월의 눈보라? 그거하고 화장지워주는남자 재밌어요!!,https://twitter.com/_namjun_0912/status/1099510548008325120
1503,2019-06-12 10:26:25+00:00,n2un5_2,다온,학교에서 퍼스널컬러 진단해주는데 '여우만만'이라는 슬로건 걸고 여학생 대상으로 하는 것도 싫고 옆에 남학생 가능 적어놓은 거에 남자애들 비웃는 것도 싫고 화장하거나 여자애들이랑 친한 남자애 이름 대면서 가라고 하는 것도 싫다,https://twitter.com/n2un5_2/status/1138754418818539520
1504,2019-09-28 13:43:55+00:00,taiga_0504,🍎퇴사금지 타결🍉,요즘 남자아이돌은 걍 ㅎ렌즈끼고 화장만 하면 다 할 수 잇나봄 ....,https://twitter.com/taiga_0504/status/1177942012550512640
1505,2019-03-03 04:49:24+00:00,MM721008,윈다졸💊 (괴물 2.19),"@nakyunlove 난 중고딩땐 잘랐는데 지금은 엄마가 못 자르게함
남자 같아서 싫다고 못 자르게하고 내 옷 입는것도 머라하고 화장하라고 강요하고

ㅅㅂ 고지식한거 ㅈㄴ 싫어",https://twitter.com/MM721008/status/1102068433913442306
1506,2019-09-16 11:07:04+00:00,tkdi3752,레몬크림,남자분들 화장을 하세요,https://twitter.com/tkdi3752/status/1173553887153754112
1507,2019-02-02 04:33:41+00:00,oh_my_gash_kiyo,김ㄲㅗ막 청우키워요,막 날씬하고 노출하는 옷도 입고 화장 오질라게 꾸미고 남사친도 많고 얼굴도 예쁘고 남친사귀고 싶어하는 여자들은 페미메갈 아니고 개념녘ㅋㅋㅋ라고 생각하는 남자 참 많던데...그런 사람들이 페미개념을 몰라도 오히려 한국남자~한남들~이 입버릇인건 알고있을까...전시만 안했을뿐ㅎ...,https://twitter.com/oh_my_gash_kiyo/status/1091555228304830464
1508,2019-03-19 11:49:52+00:00,EN30348636,"It's me, Bok XD",@HanL_sadam 남자가 화장하고싶고 치마입고싶으면 다 하겠죠. 실제로 코스프레니 뭐니 하면서 시젠 남성들도 코르셋을 유머로 소비하니까요. 단순히 하고싶었다면 굳이 본인이 여성이라고 주장할 필요 없이 코르셋을 소비했을 거라고요. 하고싶어서 라는 자유의지와 인정받고싶어서 라는 타율적 의지는 다릅니다.,https://twitter.com/EN30348636/status/1107972452120846338
1509,2019-04-23 01:30:00+00:00,openingline_bot,첫머리봇,남자는 포마드를 잔뜩 바른 손바닥으로 머리카락을 매끈하게 가다듬었다. 예술의 규칙 안에서 희생자와 맞닥뜨리기 위해서는 우선 그럴듯하게 보여야만 하는 법. - 『적의 화장법』(아멜리 노통),https://twitter.com/openingline_bot/status/1120500033462460421
1510,2019-12-21 09:48:13+00:00,YJH_MLOS,유재현,@__Encoreunefois 오빠가 그거 해줄게. 화장 지워주는 남자.,https://twitter.com/YJH_MLOS/status/1208323277732495361
1511,2019-04-08 18:10:42+00:00,off2134,백,"아 내가 좀 여자같은 남자애들만 많이 만나봤나??
보면 나 말고 남자애들이 딴애들 화장 바뀐거, 머리 자른거 훨씬 잘 알던데ㅋㅋ
좀 여자애들 잘 만나고 눈썰미 있는애들은 진짜 무서울정도로 잘 알더라 남자애들이..
베이스만 발라도 알고ㅎㄷㄷㄷ0",https://twitter.com/off2134/status/1115316050441035777
1512,2019-02-03 07:49:03+00:00,AIAI4_04AI,はな/가자 데한민국,"화장해주는 남자 탈코르셋 얘기가 아니고 무조건 공장에서 찍어낸 것처럼 살아가는게 아름다움이 아니고 자신의 외모에 자신감을 가ㅈ고 그런 얘긴데,,? 무조건으로 화장안하는 탈코르셋을 하라고 하는 만화 아님........",https://twitter.com/AIAI4_04AI/status/1091966784855396354
1513,2019-08-02 04:46:57+00:00,sss0058na,겨언/실크송 나오기 전까지 동결,화장지워주는 남자 저 유료분 보는데 이번 유료분 개오지거든요???? 모두 보셔야함 진짜 이걸 다들 3주 뒤에 볼 수 있다는게 아까움 ㄹㅇ 이전 2편이랑 비교되서 쓰읍,https://twitter.com/sss0058na/status/1157150770409508865
1514,2019-12-30 05:22:57+00:00,Jc6yzJj2HA5aeMa,띠아모,"그런데 갑자기 운동장에서 들려오는 시끄러운 소리에 반 전체가 창가쪽으로 시선을 옮겼는데, 아주 가관이었다. 피어싱을 덕지덕지 온 얼굴에 한 남자, 그에비해 덜 피어싱을 했지만 화장이 아주 진한 보라색머리의 여자, 붉은머리의 무척이나 어려보이는 남자, 소라과자같은 가면을 쓴 남자,",https://twitter.com/Jc6yzJj2HA5aeMa/status/1211518010223034373
1515,2019-09-21 01:56:39+00:00,ission900,얼하얼얼하다,남자도 머리길거나 화장좋아하면 보통  까이지..근데 그거숨기는건 취향의 문제고 결이다른게 여자는 사람이면 당연한모습을 보이지말아야하는게 너무많음 숨막히고 발달된 현대기술로 완수하고  집에 오면 현타밖에안옴,https://twitter.com/ission900/status/1175227306740109312
1516,2019-01-02 13:02:18+00:00,comong_00,소세지,@florescence_tk 네이버웹툰 하르모니아(금요일 ) / 걸어서 30분(금요일) /내일 (일요일)(이거ㅓ강력 ㅠ추천이에요 ㅠㅠㅜㅜㅜ) 화장하는 ?남자 (??) 일케 추천해요!!!!제가 좋아하는 웹툰들 ㅜ,https://twitter.com/comong_00/status/1080449203384373251
1517,2019-07-15 11:42:52+00:00,kim_Hoppy,김호피,"그리고 난 운동과 자기관리로 다져진  떡대남이 보고싶은거지
그냥 살쪄가지고 큰 덩치를 가진 남자를 보고싶은게 아니야..",https://twitter.com/kim_Hoppy/status/1150732460168060928
1518,2019-07-05 09:53:13+00:00,KAWAI__MIMI,💍콩미미💐,@RoundPea 이거 화장지워주는남자용!! 친구가 보고잇어서 잠깐봐봣는데 잇엇던ㅋㅋㅋㅋㅋ 너무 완두링 떠올랏어욥,https://twitter.com/KAWAI__MIMI/status/1147080987274174464
1519,2019-01-03 17:34:49+00:00,AkIr4right,염,"아가씨au로 쿠니미 가문의 돈을 노리고 쿠니미와 정략결혼 하려는 후타쿠치 백작과 평생 집밖으로는 나가본적도, 행복한 적도 없는 쿠니미 아가씨로 후타쿠니 보고싶네. 쿠니미는 남자로 태어났지만, 평생 이모부에 의해 기모노를 입고 두꺼운 화장을 하고 다른 가문의 노백작들 앞에서 가무를 췄으면.",https://twitter.com/AkIr4right/status/1080880171069059072
1520,2019-01-04 00:37:46+00:00,hdh_bgs,계슬,@byS2mh ㅇ이거 금요일웹툰 화장 지워주는 남자요!!,https://twitter.com/hdh_bgs/status/1080986612660457472
1521,2019-03-08 01:43:20+00:00,fxxxOverwatch,❤️‍🔥,"? 젠더가 사회적 산물임을 인정하니까 젠더론 좆까라는건데?ㅋㅋㅋㅋㅋ
사회화가 만들어진 여성성 남성성 타파하자는게 페미니즘 운동의 일환인데 그걸 받아들일 수 있겠냐?
왜 남자인데 사회가 생각하는 여자처럼 치마 입고 싶고 화장하고 싶으면 걔 젠더가 여자가 됨?ㅋㅋㅋ https://t.co/jN16DmbY7k",https://twitter.com/fxxxOverwatch/status/1103833548027453440
1522,2019-08-29 08:56:02+00:00,24cm__all,측,"그나저나 이 전설, 되게 담배피는 남자가 썼을 법 하지 않아? 미지의 세계의 불행한 소녀와 키스하고 있다 생각하며 담배를 핀다거나. 본인이 자기 관리를 못하는 걸 그녀가 남긴 원한과 복수를 달게 받는 거라며 감상에 젖는다거나. 좋아하는 이야기긴 하지만, 이런 것들 생각하면 조금 웃기긴 해.",https://twitter.com/24cm__all/status/1166997928243630080
1523,2019-06-07 13:06:13+00:00,imahc_10,메인트❄챠미❄,"화장 지워주는 남자 정주행하고 왔는데 너무 좋다,,,",https://twitter.com/imahc_10/status/1136982695001464834
1524,2019-04-28 17:07:33+00:00,Ariel0537,(꜆꜄꜆˙꒳˙)꜆꜄꜆{ｵﾗｵﾗ)참치,불필요한 화장을 지우고 구두를 벗기고 긴 머리를 짧게 자르는거면 모를까 2차성징기 정상적으로 겪은 여자라면 자연스레 생기는 가슴 발육과 넓은 골반까지도 다 지워놓아서 남자의 신체적 특성만 가지고 있는 애를 여캐라고 우기면......할말 X..........,https://twitter.com/Ariel0537/status/1122547915270938624
1525,2019-05-08 12:03:58+00:00,hemejorada,나아진,@sssdr2ver 화장 지워주는 남자!,https://twitter.com/hemejorada/status/1126095395992420353
1526,2019-01-09 19:48:07+00:00,dud_ql,김김김,"문득 화장 여자애들이 해줬다는 사실을 알게 됨 하림이 원래 남자 좋아했던 게 아니라 중학생때는 여자랑 완전 많이 사겼어서 윤영화 막 불안해 한다 그래서 하림이한테 폰 보여달라 하는데 하림이 아무 생각 없이 ""폰? 갑자기 왜? 봐"" 이러면서 그냥 준다 그럼 영화 하림한테 온 연락으로 쌓여있는",https://twitter.com/dud_ql/status/1083088044842860544
1527,2019-07-05 03:56:36+00:00,micantisnim,F급한우{ㅊ6탄다리줘},내가 화장지워주는남자 보면서 한 단하나의후회는 네이버씨발롬들이 교묘하게 네이버엔 대여권만 놓고 시리즈앱에 구매권둬서 그동안 대여권밖에 안샀단거다...,https://twitter.com/micantisnim/status/1146991239893417984
1528,2019-09-20 10:36:16+00:00,DB0_DB0,두부,물론 소년은 들키면 안 되니까 안경에 마스크에 (눈썹 눈매 다른 사람처럼 보이게 분장에 가까운) 화장까지 해서 나가는 걸로 ••• 또래 남자애 옷은 처음 사 본다면서 이것저것 입혀보는 파랑새,https://twitter.com/DB0_DB0/status/1174995683922677760
1529,2019-01-25 15:48:34+00:00,old_sponge,(故)스펀지,008.조선시대에는 남자도 [화장]을 했다(★★★★★),https://twitter.com/old_sponge/status/1088825968276303872
1530,2019-07-22 15:07:46+00:00,MM_Kakashi,💚뭉망🧡,@ghammoo 화장 안지우는 남자 엿나?? 웹툰 이름 갑자기 헷갈리기 그게.. 이게 목요일인가 금요일 웹툰 입니다 짅바 진짜 대박적이가ㅓ든요ㅕ 보다보면 와 하면서 감동받음 봐주세,https://twitter.com/MM_Kakashi/status/1153320736913649664
1531,2019-09-13 15:40:40+00:00,WhekWhek_e,왝왝2,"연락하는 남자애가 자기관리 잘하고 나랑 가치관 똑같고 웃음코드 같으며, 좋아하는 음식, 내 취향존중 모두 잘해주어서 너무 마음에 든다,,. 물론 연애는 NO지만 그래도 연락은 할 수 있는 놈이라 좋다. 서로의 취향존중과 맞춤이 있는 연락 얼마만?",https://twitter.com/WhekWhek_e/status/1172535573745041408
1532,2019-10-30 06:54:22+00:00,LearnFromBasic,Lean,"뭐야 일본불매 하나도 안하네 화장품만 조진 이유가 뭐냐. 이참에 화장 안하면 좋겠다만.
타액성애 어쩌고 했던 일본 남자 감독 영화 개봉 첫날 봤다는 인증 엄청많는거 보니까 이게 남성향이라 그런거같음. 남성충 구매가 많은 골프용품 일제 구매률 안 떨어진거랑 같은 맥락.",https://twitter.com/LearnFromBasic/status/1189435355830702080
1533,2019-08-15 01:02:00+00:00,hihi_nalack,੯·͡·ʔ🍕Mr.Hizza🍕੯·͡·ʔ,빡추새끼들 10년전이나 20년전이나 새끼들생각하는 꼬라지 똑같죠 여자는~성형수술하고 이뻐지고 날씬해져서 화장해서 한듯안한듯 자연 미인으로 남자 잘만나서 결혼해서 내조잘하고~ 이새끼들 왜 소프트웨어 업데이트를안하지? 그래 빡추로있어도 다들 잘한다잘한다하니까 바꿔낄생각을 못하지,https://twitter.com/hihi_nalack/status/1161805203202461696
1534,2019-11-16 15:03:06+00:00,RYUHIN_army,CLOSE류힌,"@mOIjheo 음...제가 지금 보고 있는거긴 한데..!

소녀의 세계, 여신강림(강력추천!), 화장지워주는 남자, doll 체인지, 외모지상주의, 노곤하개, 걸어서 30분 등등등",https://twitter.com/RYUHIN_army/status/1195718945396781056
1535,2019-06-11 23:16:19+00:00,hyundroid_,현드로이드,"여자가 남자한테 잘보이려고 화장한다는건 진짜 똥인게 평소와 다르게 화장하고 나갔을 때 남자한테 번호를 따이거나 예쁘다는 말을 듣거나 하면 ""남성의 관심을 받는데 성공했어!""가 아니라 ""역시 오늘은 화장이 잘됐어!"" 하면서 기뻐함 ㅇㅇ…",https://twitter.com/hyundroid_/status/1138585785207144448
1536,2019-08-13 10:30:28+00:00,mu_e_eng,므에엥(~12월❄),남자들 바다에서 담배피고 바다에 그대로 버리던데. 코스메틱류는 주머니에 있던게 빠져나갔을 확률 크고. 고의와 과실 중에 고의가 더 큰데 과실만 잡고 패네... 글고 코스메틱류는 더 줄어들걸 다덜 화장 잘 안해서🙄,https://twitter.com/mu_e_eng/status/1161223488109072384
1537,2019-05-08 09:09:18+00:00,no_distance_lef,진따짤기우유학생,화장지워주는남자 주인공이랑 화장해주는남자놈 로맨스삘나는거 진심 짱남 ㅡㅡ,https://twitter.com/no_distance_lef/status/1126051437362860032
1538,2019-10-09 15:41:29+00:00,HNN_COMM,언해피너스통모짜아무거나머거노니,"@gumgum_8 그 머지 영상중에 화장하는법갈쳐준다면서 안경벗는 남자영상 생각낫다고요
ㅋ
ㅋ
ㅋ
ㅋ
ㅋ
ㅋ",https://twitter.com/HNN_COMM/status/1181957863888969728
1539,2019-02-14 19:18:33+00:00,ms_hasha,하샤/젠 (연락처 메인트),"화장지워주는남자 개웃기다고
ㅋ
ㅋ
ㅋ
ㅋ
ㅋ
글고 희원예슬은 찐이다 (하샤야",https://twitter.com/ms_hasha/status/1096126569733636096
1540,2019-03-18 08:48:18+00:00,U3O_S2S2,계이하니까 메인트 봐주길 바라는 블캣💭👾,개빡치네 이딴식으로 굴거면 남자들도 남자어린이 화장프로 만들어라 안 만들면 뒤진다 진짜,https://twitter.com/U3O_S2S2/status/1107564370706325505
1541,2019-08-15 14:15:01+00:00,seno7849,⚡(시노),화장지워주는 남자 진짜 미친거아닌가;;;ㅠㅠㅠㅠ 코르셋 비판 쩔어ㅠㅠㅠ,https://twitter.com/seno7849/status/1162004771739324417
1542,2019-11-16 14:36:54+00:00,bway824,곰또,애기 숟둥순둥 웃다가 화장빡 하고 갑자기 머찐남자 표정 https://t.co/IN4PObCkS8,https://twitter.com/bway824/status/1195712349690155008
1543,2019-09-09 08:44:19+00:00,endy_5431,무덤파는 ⛏️엔디,"초등학교 6학년때도 왕따를 당했는데 어릴때는 은근하거나 일시적이었다면 그때는 1년 내내, 직접적인 폭력(...?)도 있었다. 
이유는 지금도 알수가 없고... 알아도 정말 쓸데없는 이유였겠지 싸이월드를 안해서, 비스트를 안좋아해서, 화장을 안해서, 남자애 같으니까, 남자애 같지만 어쨌든 여자니까",https://twitter.com/endy_5431/status/1170981246274392065
